32739	Several <strong class="target-word">would-be</strong> buyers toured the empty house.	여러 명의 <strong class="target-word">장래</strong> 구매자들이 빈 집을 둘러보았다.
26968	The company launched an <strong class="target-word">all-out</strong> effort to fix the bug.	회사는 버그를 고치기 위해 <strong class="target-word">총력을 기울인</strong> 노력을 시작했다.
26968	Police declared an <strong class="target-word">all-out</strong> search for the missing child.	경찰은 실종된 아이를 찾기 위해 <strong class="target-word">전면적인</strong> 수색을 선포했다.
27946	The coach spoke to each player <strong class="target-word">one-on-one</strong> after practice.	코치는 연습 후 각 선수와 <strong class="target-word">일대일로</strong> 이야기했다.
27946	She prefers <strong class="target-word">one-on-one</strong> tutoring over group classes.	그녀는 그룹 수업보다 <strong class="target-word">일대일</strong> 과외를 선호한다.
50673	This song became the band's <strong class="target-word">all-time</strong> favorite hit.	이 노래는 그 밴드의 <strong class="target-word">역대</strong> 최고 히트곡이 되었다.
50673	He set an <strong class="target-word">all-time</strong> record in the marathon.	그는 마라톤에서 <strong class="target-word">역대</strong> 기록을 세웠다.
29755	The company revealed an <strong class="target-word">all-new</strong> design for the phone.	회사는 그 휴대폰의 <strong class="target-word">전체적으로 새로운</strong> 디자인을 공개했다.
29755	Fans are excited about the show's <strong class="target-word">all-new</strong> season.	팬들은 그 프로그램의 <strong class="target-word">완전히 새로운</strong> 시즌에 들떠 있다.
50603	He is an <strong class="target-word">out-and-out</strong> liar, everyone knows it.	그는 <strong class="target-word">철저한</strong> 거짓말쟁이라는 걸 모두가 안다.
50603	The reform was an <strong class="target-word">out-and-out</strong> success.	그 개혁은 <strong class="target-word">대폭적인</strong> 성공이었다.
33538	Talking during the exam is a big <strong class="target-word">no-no</strong>.	시험 중 말하는 것은 큰 <strong class="target-word">금물</strong>이다.
33538	Wearing shoes indoors is a <strong class="target-word">no-no</strong> in this house.	이 집에서는 실내에서 신발을 신는 것이 <strong class="target-word">금물</strong>이다.
36372	She said she <strong class="target-word">would</strong> call me tomorrow.	그녀는 내일 나에게 전화<strong class="target-word">할 것이다</strong>라고 말했다.
36372	I <strong class="target-word">would</strong> like to travel to Japan next year.	나는 내년에 일본으로 여행<strong class="target-word">할 작정이다</strong>.
35077	She <strong class="target-word">has</strong> three cats at home.	그녀는 집에 고양이 세 마리를 <strong class="target-word">가지고</strong> 있다.
35077	We <strong class="target-word">had</strong> pizza for dinner last night.	우리는 어젯밤 저녁으로 피자를 <strong class="target-word">먹었다</strong>.
1260	Nobody likes working with a <strong class="target-word">know-it-all</strong>.	아무도 <strong class="target-word">아는 체하는 사람</strong>과 일하는 것을 좋아하지 않는다.
1260	He acted like a <strong class="target-word">know-it-all</strong> during the meeting.	그는 회의 중에 <strong class="target-word">아는 체하는</strong> 사람처럼 행동했다.
36388	You <strong class="target-word">can</strong> borrow my umbrella if you need it.	필요하면 내 우산을 빌려도 <strong class="target-word">좋다</strong>.
36388	She <strong class="target-word">could</strong> speak three languages by age ten.	그녀는 열 살 때 이미 세 개 언어를 <strong class="target-word">할 수 있었다</strong>.
34591	This street is <strong class="target-word">one-way</strong>, so you can't turn back.	이 거리는 <strong class="target-word">일방통행</strong>이라 되돌아갈 수 없다.
34591	I bought a <strong class="target-word">one-way</strong> ticket to Busan.	나는 부산행 <strong class="target-word">편도</strong> 표를 샀다.
50526	He is a <strong class="target-word">two-time</strong> champion of the tournament.	그는 그 대회의 <strong class="target-word">두 번</strong> 우승자다.
50526	She found out he had been <strong class="target-word">two-timing</strong> her for months.	그녀는 그가 몇 달째 자신을 <strong class="target-word">배신하고</strong> 있었다는 것을 알게 되었다.
27052	The chef shared his <strong class="target-word">know-how</strong> for making perfect rice.	셰프는 완벽한 밥을 짓는 <strong class="target-word">노하우</strong>를 공유했다.
27052	Years of practice gave her the <strong class="target-word">know-how</strong> to fix any engine.	수년간의 경험은 그녀에게 어떤 엔진이든 고칠 <strong class="target-word">기술</strong>을 주었다.
36474	She grew up in a <strong class="target-word">well-to-do</strong> family in Seoul.	그녀는 서울의 <strong class="target-word">부유한</strong> 집안에서 자랐다.
36474	Only <strong class="target-word">well-to-do</strong> families could afford private tutors back then.	그 시절엔 <strong class="target-word">부유한</strong> 가정만이 개인 과외를 감당할 수 있었다.
33485	They found a charming, <strong class="target-word">out-of-the-way</strong> restaurant in the hills.	그들은 언덕에서 매력적이고 <strong class="target-word">외딴</strong> 식당을 발견했다.
33485	The cabin was in an <strong class="target-word">out-of-the-way</strong> spot near the lake.	그 오두막은 호숫가의 <strong class="target-word">외딴</strong> 곳에 있었다.
50717	Many <strong class="target-word">out-of-work</strong> actors take odd jobs to pay rent.	많은 <strong class="target-word">실직 중인</strong> 배우들이 월세를 내려고 아르바이트를 한다.
50717	The factory closure left hundreds of people <strong class="target-word">out-of-work</strong>.	공장 폐쇄로 수백 명이 <strong class="target-word">실직 중인</strong> 상태가 되었다.
28661	She requested <strong class="target-word">time-off</strong> to visit her family abroad.	그녀는 해외의 가족을 방문하기 위해 <strong class="target-word">휴가</strong>를 신청했다.
28661	He took some <strong class="target-word">time-off</strong> after finishing the big project.	그는 큰 프로젝트를 끝낸 후 <strong class="target-word">휴가</strong>를 좀 냈다.
35743	The app allows <strong class="target-word">two-way</strong> communication between doctors and patients.	그 앱은 의사와 환자 사이의 <strong class="target-word">쌍방향</strong> 소통을 가능하게 한다.
35743	They installed a <strong class="target-word">two-way</strong> mirror in the interrogation room.	그들은 취조실에 <strong class="target-word">양방향</strong> 거울을 설치했다.
26971	Her mood has been <strong class="target-word">up-and-down</strong> since the surgery.	수술 후 그녀의 기분은 <strong class="target-word">기복이 있었다</strong>.
26971	The stock market had an <strong class="target-word">up-and-down</strong> week.	주식 시장은 <strong class="target-word">오르내리는</strong> 한 주를 보냈다.
31914	Does this printer <strong class="target-word">come with</strong> a warranty?	이 프린터는 보증서가 <strong class="target-word">딸려 나오나요</strong>?
31914	The apartment <strong class="target-word">comes with</strong> free parking.	그 아파트에는 무료 주차가 <strong class="target-word">함께 딸려 있다</strong>.
42926	The team won two championships <strong class="target-word">back-to-back</strong>.	그 팀은 두 번의 챔피언십을 <strong class="target-word">연이어</strong> 우승했다.
42926	She scheduled three meetings <strong class="target-word">back-to-back</strong> this morning.	그녀는 오늘 아침 회의 세 개를 <strong class="target-word">잇따라</strong> 잡았다.
31913	I hope the interview <strong class="target-word">goes well</strong> tomorrow.	내일 면접이 <strong class="target-word">순조롭게 진행되기</strong>를 바란다.
31913	The wedding <strong class="target-word">went well</strong> despite the sudden rain.	갑작스러운 비에도 결혼식은 <strong class="target-word">순조롭게 진행되었다</strong>.
44063	He has <strong class="target-word">all-around</strong> knowledge of world history.	그는 세계사에 대해 <strong class="target-word">해박한</strong> 지식을 가지고 있다.
44063	The festival offers <strong class="target-word">all-around</strong> entertainment for the whole family.	그 축제는 온 가족을 위한 <strong class="target-word">광범위한</strong> 오락거리를 제공한다.
34568	Regular exercise improves your overall <strong class="target-word">well-being</strong>.	규칙적인 운동은 전반적인 <strong class="target-word">웰빙</strong>을 향상시킨다.
34568	The company invests in employee <strong class="target-word">well-being</strong> programs.	그 회사는 직원 <strong class="target-word">복지</strong> 프로그램에 투자한다.
34996	<strong class="target-word">Can</strong> you help me carry these boxes?	이 상자들을 옮기는 것을 도와<strong class="target-word">줄 수 있나요</strong>?
34996	She <strong class="target-word">could</strong> not believe the good news at first.	그녀는 처음에 그 좋은 소식을 믿을 <strong class="target-word">수 없었다</strong>.
43481	Their relationship was famously <strong class="target-word">on-again</strong> and off-again.	그들의 관계는 <strong class="target-word">나타났다가 사라지기를</strong> 반복하는 것으로 유명했다.
43481	It's an <strong class="target-word">on-again</strong> romance that never really ends.	그것은 <strong class="target-word">단속적인</strong> 로맨스로, 결코 끝나지 않는다.
51444	Pedestrians have the <strong class="target-word">right-of-way</strong> at this crosswalk.	이 횡단보도에서는 보행자에게 <strong class="target-word">통행권</strong>이 있다.
51444	The driver failed to yield the <strong class="target-word">right-of-way</strong> and caused an accident.	그 운전자는 <strong class="target-word">통행권</strong>을 양보하지 않아 사고를 냈다.
26991	She works a <strong class="target-word">part-time</strong> job at the bookstore.	그녀는 서점에서 <strong class="target-word">파트타임</strong> 일을 한다.
26991	He is looking for a <strong class="target-word">part-time</strong> position after school.	그는 방과 후 <strong class="target-word">시간제</strong> 일자리를 찾고 있다.
36398	Please take a seat at table <strong class="target-word">No.5</strong>.	<strong class="target-word">5번</strong> 테이블에 앉아 주세요.
36398	He wore jersey <strong class="target-word">No.5</strong> throughout his career.	그는 선수 생활 내내 <strong class="target-word">5번</strong> 유니폼을 입었다.
43708	She handles the <strong class="target-word">day-to-day</strong> operations of the shop.	그녀는 가게의 <strong class="target-word">매일 매일의</strong> 운영을 맡고 있다.
43708	Managing stress is part of <strong class="target-word">day-to-day</strong> life.	스트레스 관리는 <strong class="target-word">일상적인</strong> 삶의 일부다.
49492	A good pair of boots is a winter <strong class="target-word">must-have</strong>.	좋은 부츠 한 켤레는 겨울철 <strong class="target-word">필수품</strong>이다.
49492	This app has become a <strong class="target-word">must-have</strong> for travelers.	이 앱은 여행자들에게 <strong class="target-word">필수품</strong>이 되었다.
50602	That was a <strong class="target-word">right-down</strong> shame, missing the last train.	마지막 기차를 놓친 건 <strong class="target-word">완전히</strong> 아쉬운 일이었다.
50602	She told him the <strong class="target-word">right-down</strong> truth about the accident.	그녀는 그에게 사고에 대해 <strong class="target-word">솔직하게</strong> 사실대로 말했다.
43835	His words really <strong class="target-word">went home</strong> to everyone in the room.	그의 말은 방 안의 모든 사람의 <strong class="target-word">가슴 깊이 호소했다</strong>.
43835	The critic's remark <strong class="target-word">went home</strong>, exposing the film's flaws.	평론가의 지적은 영화의 결점을 <strong class="target-word">급소를 깊이 찔렀다</strong>.
41031	There is <strong class="target-word">much</strong> work left before the deadline.	마감 전에 남은 일이 <strong class="target-word">많다</strong>.
41031	She has <strong class="target-word">much</strong> experience in graphic design.	그녀는 그래픽 디자인에 경험이 <strong class="target-word">많다</strong>.
39580	In fairy tales, children often escape to a <strong class="target-word">never-never</strong> land.	동화 속에서 아이들은 종종 <strong class="target-word">존재하지 않는 이상의 땅</strong>으로 떠난다.
39580	He dreamed of a <strong class="target-word">never-never</strong> place where nothing ever changed.	그는 아무것도 변하지 않는 <strong class="target-word">이상의 땅</strong>을 꿈꿨다.
50719	Checking the tire pressure is a <strong class="target-word">must-do</strong> before a road trip.	장거리 운전 전에 타이어 공기압 점검은 <strong class="target-word">필수사항</strong>이다.
50719	Backing up your files is a <strong class="target-word">must-do</strong> for every developer.	파일 백업은 모든 개발자에게 <strong class="target-word">필수사항</strong>이다.
29033	The artist painted a <strong class="target-word">still-life</strong> of fruit on a table.	그 화가는 탁자 위 과일의 <strong class="target-word">정물화</strong>를 그렸다.
29033	Her <strong class="target-word">still-life</strong> paintings are displayed in the gallery.	그녀의 <strong class="target-word">정물화</strong> 작품들이 갤러리에 전시되어 있다.
5288	We are <strong class="target-word">having</strong> dinner at seven tonight.	우리는 오늘 저녁 일곱 시에 저녁을 먹<strong class="target-word">고 있다</strong>.
5288	I'm <strong class="target-word">having</strong> trouble opening this file.	나는 이 파일을 여는 데 어려움을 <strong class="target-word">겪고 있다</strong>.
39126	He became a <strong class="target-word">big-time</strong> celebrity after the movie's success.	그는 그 영화의 성공 이후 <strong class="target-word">유명한</strong> 셀럽이 되었다.
39126	She dreams of playing for a <strong class="target-word">big-time</strong> football club.	그녀는 <strong class="target-word">일류</strong> 축구 클럽에서 뛰는 것을 꿈꾼다.
33490	He acted as a <strong class="target-word">go-between</strong> for the two feuding families.	그는 다투는 두 가문 사이의 <strong class="target-word">중개인</strong> 역할을 했다.
33490	The lawyer served as a <strong class="target-word">go-between</strong> during the negotiations.	그 변호사는 협상 동안 <strong class="target-word">중개인</strong> 역할을 했다.
32324	Everyone in the village knew him <strong class="target-word">by-name</strong> as 'the Fox.'	마을의 모두는 그를 '여우'라는 <strong class="target-word">별명</strong>으로 알았다.
32324	His <strong class="target-word">by-name</strong> came from a childhood story.	그의 <strong class="target-word">별칭</strong>은 어릴 적 이야기에서 비롯되었다.
31721	The lake is entirely <strong class="target-word">man-made</strong>, built decades ago.	그 호수는 수십 년 전에 만들어진 완전히 <strong class="target-word">인공의</strong> 것이다.
31721	Climate change is largely driven by <strong class="target-word">man-made</strong> emissions.	기후 변화는 주로 <strong class="target-word">인공적인</strong> 배출로 인해 발생한다.
41030	<strong class="target-word">Many</strong> students missed the bus this morning.	오늘 아침 <strong class="target-word">많은</strong> 학생들이 버스를 놓쳤다.
41030	He has read <strong class="target-word">many</strong> books about ancient history.	그는 고대 역사에 관한 <strong class="target-word">많은</strong> 책을 읽었다.
5494	Several <strong class="target-word">women</strong> gathered to discuss the new policy.	여러 <strong class="target-word">여성들</strong>이 새 정책을 논의하려고 모였다.
5494	The gym offers classes for <strong class="target-word">women</strong> only.	그 헬스장은 <strong class="target-word">여성들</strong>만을 위한 수업을 제공한다.
4553	We had good <strong class="target-word">times</strong> together during college.	우리는 대학 시절 함께 좋은 <strong class="target-word">때</strong>를 보냈다.
4553	Sales tripled compared to previous <strong class="target-word">times</strong>.	매출이 이전 <strong class="target-word">시기</strong>에 비해 세 배로 늘었다.
39055	The store is having a <strong class="target-word">back-to-school</strong> sale this week.	그 상점은 이번 주 <strong class="target-word">개학</strong> 세일을 하고 있다.
39055	She bought new notebooks for the <strong class="target-word">back-to-school</strong> season.	그녀는 <strong class="target-word">신학기</strong> 시즌을 위해 새 공책을 샀다.
28522	The restaurant is famous for its <strong class="target-word">down-home</strong> cooking.	그 식당은 <strong class="target-word">남부 특유의</strong> 요리로 유명하다.
28522	Grandma's kitchen always had a <strong class="target-word">down-home</strong> feel to it.	할머니의 부엌은 항상 <strong class="target-word">남부 특유의</strong> 느낌이 있었다.
26941	This museum is a <strong class="target-word">must-see</strong> for art lovers.	이 박물관은 미술 애호가들에게 <strong class="target-word">꼭 보아야 할 곳</strong>이다.
26941	The sunset over the cliffs is an absolute <strong class="target-word">must-see</strong>.	절벽 너머 노을은 정말 <strong class="target-word">꼭 봐야 할 광경</strong>이다.
31083	The <strong class="target-word">so-called</strong> expert gave terrible advice.	그 <strong class="target-word">소위</strong> 전문가는 형편없는 조언을 했다.
31083	His <strong class="target-word">so-called</strong> friends abandoned him when he needed help.	그의 <strong class="target-word">이른바</strong> 친구들은 그가 도움이 필요할 때 그를 저버렸다.
5491	She <strong class="target-word">told</strong> me a funny story about her trip.	그녀는 나에게 여행에 대한 재미있는 이야기를 <strong class="target-word">말했다</strong>.
5491	He <strong class="target-word">told</strong> the truth even though it was hard.	그는 힘들었지만 진실을 <strong class="target-word">말했다</strong>.
50839	Many companies adopted <strong class="target-word">work-from-home</strong> policies during the pandemic.	많은 회사들이 팬데믹 동안 <strong class="target-word">재택근무</strong> 정책을 도입했다.
50839	She enjoys the flexibility of <strong class="target-word">work-from-home</strong> arrangements.	그녀는 <strong class="target-word">재택근무</strong> 방식의 유연함을 즐긴다.
41482	This is the company's <strong class="target-word">first-ever</strong> electric car.	이것은 그 회사의 <strong class="target-word">최초의</strong> 전기차이다.
41482	She won the <strong class="target-word">first-ever</strong> award given in that category.	그녀는 그 부문에서 <strong class="target-word">최초로</strong> 주어진 상을 받았다.
51941	The band gave a <strong class="target-word">full-on</strong> performance that left everyone breathless.	그 밴드는 모두를 숨 막히게 한 <strong class="target-word">극도의</strong> 공연을 펼쳤다.
51941	It was a <strong class="target-word">full-on</strong> panic in the office when the server crashed.	서버가 다운되자 사무실은 <strong class="target-word">최대의</strong> 공포에 휩싸였다.
5495	The <strong class="target-word">men</strong> gathered around the fire to talk.	<strong class="target-word">남자들</strong>이 불 주위에 모여 이야기를 나눴다.
5495	The general led his <strong class="target-word">men</strong> into battle at dawn.	장군은 새벽에 자신의 <strong class="target-word">부하들</strong>을 이끌고 전투에 나섰다.
5488	She <strong class="target-word">took</strong> two hours to finish the exam.	그녀는 시험을 끝내는 데 두 시간이 <strong class="target-word">걸렸다</strong>.
5488	He <strong class="target-word">took</strong> his daughter to the zoo on Sunday.	그는 일요일에 딸을 동물원에 <strong class="target-word">데려갔다</strong>.
5493	She <strong class="target-word">came</strong> home late after the meeting.	그녀는 회의 후 늦게 집에 <strong class="target-word">왔다</strong>.
5493	Spring finally <strong class="target-word">came</strong> after a long winter.	긴 겨울이 지나고 마침내 봄이 <strong class="target-word">왔다</strong>.
43480	Their plans were <strong class="target-word">off-again</strong> after a sudden change of heart.	갑작스러운 마음의 변화로 그들의 계획은 <strong class="target-word">흐지부지되었다</strong>.
43480	The rain has been <strong class="target-word">off-again</strong> all day, on and off.	비는 하루 종일 왔다가 <strong class="target-word">그치기를</strong> 반복했다.
4938	We <strong class="target-word">went</strong> to the beach last weekend.	우리는 지난 주말에 해변에 <strong class="target-word">갔다</strong>.
4938	He <strong class="target-word">went</strong> straight to his room after dinner.	그는 저녁 식사 후 곧장 방으로 <strong class="target-word">갔다</strong>.
27016	The company holds a <strong class="target-word">year-end</strong> party every December.	그 회사는 매년 12월 <strong class="target-word">연말</strong> 파티를 연다.
27016	She reviewed the <strong class="target-word">year-end</strong> report before the deadline.	그녀는 마감 전에 <strong class="target-word">연말</strong> 보고서를 검토했다.
50568	Voters grew tired of the <strong class="target-word">do-nothing</strong> politicians in Congress.	유권자들은 의회의 <strong class="target-word">아무것도 안 하는</strong> 정치인들에게 지쳤다.
50568	He was labeled a <strong class="target-word">do-nothing</strong> by his frustrated coworkers.	그는 좌절한 동료들에게 <strong class="target-word">게으름뱅이</strong>라는 낙인이 찍혔다.
36589	We set new goals during the <strong class="target-word">end-of-the-year</strong> meeting.	우리는 <strong class="target-word">연말</strong> 회의에서 새로운 목표를 세웠다.
36589	The <strong class="target-word">end-of-the-year</strong> sale attracted huge crowds.	<strong class="target-word">연말</strong> 세일은 많은 인파를 끌어모았다.
42925	The two cars collided <strong class="target-word">head-on</strong> at the intersection.	두 차는 교차로에서 <strong class="target-word">정면으로</strong> 충돌했다.
42925	She decided to tackle the problem <strong class="target-word">head-on</strong>.	그녀는 그 문제를 <strong class="target-word">정면으로</strong> 맞서기로 결심했다.
35033	She <strong class="target-word">made</strong> a beautiful cake for the party.	그녀는 파티를 위해 아름다운 케이크를 <strong class="target-word">만들었다</strong>.
35033	His joke <strong class="target-word">made</strong> everyone laugh out loud.	그의 농담은 모두를 크게 웃게 <strong class="target-word">만들었다</strong>.
36386	It <strong class="target-word">may</strong> rain later this afternoon.	오늘 오후 늦게 비가 올<strong class="target-word">지도 모른다</strong>.
36386	You <strong class="target-word">may</strong> leave early if you finish your work.	일을 끝내면 일찍 가<strong class="target-word">도 좋다</strong>.
35131	She <strong class="target-word">said</strong> she would be late for dinner.	그녀는 저녁 식사에 늦을 것이라고 <strong class="target-word">말했다</strong>.
35131	The scientist <strong class="target-word">said</strong> the results were groundbreaking.	그 과학자는 결과가 획기적이라고 <strong class="target-word">주장했다</strong>.
40808	His approach to dieting is always <strong class="target-word">all-or-nothing</strong>.	그의 다이어트 방식은 항상 <strong class="target-word">절대적인</strong> 태도다.
40808	She has an <strong class="target-word">all-or-nothing</strong> attitude toward her career.	그녀는 자신의 커리어에 <strong class="target-word">절대적인</strong> 태도를 가지고 있다.
5186	The park was full of <strong class="target-word">children</strong> playing in the sun.	공원은 햇살 아래 노는 <strong class="target-word">아이들</strong>로 가득했다.
5186	They raised three <strong class="target-word">children</strong> in a small apartment.	그들은 작은 아파트에서 <strong class="target-word">자녀</strong> 셋을 키웠다.
36415	She finally landed a <strong class="target-word">full-time</strong> job after graduation.	그녀는 졸업 후 마침내 <strong class="target-word">정규직</strong> 일자리를 얻었다.
36415	He works <strong class="target-word">full-time</strong> at the hospital as a nurse.	그는 병원에서 간호사로 <strong class="target-word">풀타임</strong> 근무한다.
9499	Strawberries are <strong class="target-word">in-season</strong> right now, so buy some.	지금 딸기가 <strong class="target-word">제철</strong>이니 좀 사라.
9499	The restaurant only serves <strong class="target-word">in-season</strong> vegetables.	그 식당은 <strong class="target-word">제철</strong> 채소만 제공한다.
34611	His excuse sounded like just another <strong class="target-word">put-off</strong>.	그의 변명은 또 다른 <strong class="target-word">핑계</strong>처럼 들렸다.
34611	The meeting's <strong class="target-word">put-off</strong> frustrated everyone on the team.	회의의 <strong class="target-word">연기</strong>는 팀 전체를 답답하게 만들었다.
28971	Tax laws vary <strong class="target-word">state-to-state</strong> in the U.S.	미국에서는 세금법이 <strong class="target-word">주와 주 사이</strong>에 따라 다르다.
28971	He studied <strong class="target-word">state-to-state</strong> migration patterns for his thesis.	그는 논문을 위해 <strong class="target-word">주와 주 사이</strong>의 이주 패턴을 연구했다.
36462	<strong class="target-word">Using</strong> a dictionary helped her learn new words faster.	사전 <strong class="target-word">사용</strong>은 그녀가 새 단어를 더 빨리 배우도록 도왔다.
36462	He got in trouble for <strong class="target-word">using</strong> his phone during class.	그는 수업 중 휴대폰 <strong class="target-word">사용</strong>으로 곤란을 겪었다.
35998	Her new boyfriend is tall and <strong class="target-word">good-looking</strong>.	그녀의 새 남자친구는 키가 크고 <strong class="target-word">잘생겼다</strong>.
35998	The <strong class="target-word">good-looking</strong> actor was mobbed by fans at the airport.	그 <strong class="target-word">잘생긴</strong> 배우는 공항에서 팬들에게 둘러싸였다.
28667	She has a good relationship with her <strong class="target-word">in-law</strong> family.	그녀는 <strong class="target-word">인척</strong> 가족과 좋은 관계를 유지한다.
28667	Holidays can be stressful with <strong class="target-word">in-law</strong> visits.	<strong class="target-word">인척</strong> 방문이 있는 명절은 스트레스가 될 수 있다.
33108	His constant <strong class="target-word">put-downs</strong> hurt her confidence.	그의 끊임없는 <strong class="target-word">비방</strong>은 그녀의 자신감을 상하게 했다.
33108	She refused to laugh at his rude <strong class="target-word">put-down</strong>.	그녀는 그의 무례한 <strong class="target-word">헐뜯기</strong>에 웃지 않았다.
50767	The team reached the <strong class="target-word">play-off</strong> for the first time in years.	그 팀은 몇 년 만에 처음으로 <strong class="target-word">플레이오프</strong>에 진출했다.
50767	Fans packed the stadium for the <strong class="target-word">play-off</strong> match.	팬들은 <strong class="target-word">결승전</strong> 경기를 보러 경기장을 가득 채웠다.
37119	We've been best <strong class="target-word">friends</strong> since elementary school.	우리는 초등학교 때부터 가장 친한 <strong class="target-word">친구</strong>였다.
37119	She made new <strong class="target-word">friends</strong> at the study abroad program.	그녀는 유학 프로그램에서 새로운 <strong class="target-word">친구</strong>들을 사귀었다.
48836	His uncle called him a <strong class="target-word">good-for-nothing</strong> after he quit again.	그의 삼촌은 그가 또 그만두자 <strong class="target-word">쓸모없는</strong> 놈이라고 불렀다.
48836	She refused to marry a <strong class="target-word">good-for-nothing</strong> man.	그녀는 <strong class="target-word">쓸모없는</strong> 남자와 결혼하기를 거부했다.
52485	I owe you my <strong class="target-word">thanks</strong> for helping me move.	이사를 도와줘서 너에게 <strong class="target-word">감사</strong>를 표한다.
52485	She sent a card to express her <strong class="target-word">thanks</strong>.	그녀는 <strong class="target-word">감사</strong>를 표하기 위해 카드를 보냈다.
16898	Think about how your words affect <strong class="target-word">others</strong>.	당신의 말이 <strong class="target-word">다른 사람들</strong>에게 어떤 영향을 미치는지 생각해 보라.
16898	She always puts <strong class="target-word">others</strong> before herself.	그녀는 항상 자신보다 <strong class="target-word">타인</strong>을 먼저 생각한다.
27060	The store sells <strong class="target-word">high-end</strong> electronics and appliances.	그 매장은 <strong class="target-word">고급</strong> 전자제품과 가전을 판매한다.
27060	She invested in a <strong class="target-word">high-end</strong> camera for her hobby.	그녀는 취미를 위해 <strong class="target-word">고가의</strong> 카메라에 투자했다.
35489	The children lost themselves in a world of <strong class="target-word">make-believe</strong>.	아이들은 <strong class="target-word">공상</strong>의 세계에 빠져들었다.
35489	Her stories were pure <strong class="target-word">make-believe</strong>, but everyone loved them.	그녀의 이야기는 순전히 <strong class="target-word">공상</strong>이었지만 모두가 좋아했다.
1240	We're planning a small <strong class="target-word">get-together</strong> this weekend.	우리는 이번 주말에 작은 <strong class="target-word">모임</strong>을 계획하고 있다.
1240	The office held a <strong class="target-word">get-together</strong> to welcome new employees.	사무실은 신입 직원을 환영하기 위해 <strong class="target-word">친목회</strong>를 열었다.
41028	She is a <strong class="target-word">good</strong> teacher who cares about her students.	그녀는 학생들을 아끼는 <strong class="target-word">좋은</strong> 선생님이다.
41028	That was a <strong class="target-word">good</strong> decision under the circumstances.	그 상황에서는 <strong class="target-word">좋은</strong> 결정이었다.
43698	Strangely, the two rare stamps turned out to be <strong class="target-word">one-of-a-kind</strong>, nearly indistinguishable from each other.	이상하게도 그 희귀한 우표 두 장은 서로 <strong class="target-word">유사한</strong> 것으로 밝혀졌다.
43698	The sisters' handwriting is <strong class="target-word">one-of-a-kind</strong>, almost impossible to tell apart.	자매의 필체는 <strong class="target-word">비슷해서</strong> 구분하기가 거의 불가능하다.
33532	Ancient Athens was a powerful <strong class="target-word">city-state</strong> in Greece.	고대 아테네는 그리스의 강력한 <strong class="target-word">도시 국가</strong>였다.
33532	Singapore is a modern example of a <strong class="target-word">city-state</strong>.	싱가포르는 현대적인 <strong class="target-word">도시 국가</strong>의 예다.
41029	She recovered <strong class="target-word">well</strong> after the surgery.	그녀는 수술 후 <strong class="target-word">잘</strong> 회복했다.
41029	He speaks English <strong class="target-word">well</strong> despite never living abroad.	그는 해외에 산 적이 없는데도 영어를 <strong class="target-word">잘</strong> 한다.
35098	She always <strong class="target-word">does</strong> her homework before dinner.	그녀는 항상 저녁 식사 전에 숙제를 <strong class="target-word">한다</strong>.
35098	He <strong class="target-word">did</strong> the dishes without being asked.	그는 부탁받지 않고도 설거지를 <strong class="target-word">했다</strong>.
