58327	Finnegan's 카페는 매주 토요일 <strong class="target-word">라이브</strong> 음악 공연을 개최한다.
58328	연주자들은 재즈 선율을 <strong class="target-word">즉흥으로 연주했다</strong>.
58329	브로드웨이 뮤지컬은 <strong class="target-word">인기</strong>가 많아서 자주 투어를 다닌다.
58330	도서관은 어린이 책 <strong class="target-word">기부</strong>를 받고 있다.
58331	세인트존스 대학교 <strong class="target-word">동문</strong>들이 졸업식에 초대받았다.
58332	문 앞에서 유효한 티켓을 <strong class="target-word">제시해</strong> 주세요.
58333	리조트의 <strong class="target-word">현재</strong> 소유주는 리모델링을 계획하고 있다.
58334	유명 운동선수 Matt London이 경기장에 <strong class="target-word">참석했다</strong>.
58335	전시회를 관람하려는 사람들은 추가 <strong class="target-word">입장료</strong>를 내야 한다.
58336	그 호텔은 대규모 결혼 <strong class="target-word">연회</strong>를 위한 시설을 갖추고 있다.
58337	그 부부는 결혼 50주년 <strong class="target-word">기념일</strong>을 파티로 축하했다.
58338	호텔 수영장을 이용할 때는 적절한 수영복 착용이 <strong class="target-word">필수적이다</strong>.
58339	Peggy는 가족을 설득해 하와이에 가기로 하는 데 <strong class="target-word">성공했다</strong>.
58340	Chambers 씨는 Shipman 씨의 은퇴 후 관광위원회장 자리를 <strong class="target-word">이어받을</strong> 것이다.
58341	그 박물관은 독특한 우표 <strong class="target-word">수집품</strong>을 보유하고 있다.
58342	통행료 <strong class="target-word">징수</strong>는 전자 시스템으로 이루어진다.
58343	경매는 인기 있는 <strong class="target-word">모금</strong> 방식이다.
58344	연극은 짧은 휴식 후 <strong class="target-word">재개될</strong> 것이다.
58345	Jack의 케이크 레시피는 Baker Monthly 4월 <strong class="target-word">호</strong>에 실렸다.
58346	지구 온난화라는 <strong class="target-word">문제</strong>에 대해 다양한 견해가 있다.
58347	Weekly Herald를 <strong class="target-word">구독</strong>하고 싶습니다.
58348	그 소설가는 사인회를 하러 서점에 <strong class="target-word">나타났다</strong>.
58349	Mary는 할머니를 쇼핑몰에 <strong class="target-word">모시고 갔다</strong>.
58350	산악 지역에서는 강풍이 종종 비를 <strong class="target-word">동반하니</strong> 주의해야 한다.
58351	그 경제학 책의 개정<strong class="target-word">판</strong>이 곧 출간될 것이다.
58352	패키지 이용약관에는 투숙객이 호텔에 묵는다고 <strong class="target-word">구체적으로</strong> 명시되어 있었다.
58353	호수 주변 캠핑장은 가볼 만한데, <strong class="target-word">특히</strong> Milligan 캠핑장이 그렇다.
58354	그 자선단체는 <strong class="target-word">익명</strong>의 기부자로부터 6,000달러를 받았다.
58355	그 매장은 우수한 고객 서비스를 제공하는 데 <strong class="target-word">전념하고 있다</strong>.
58356	그 다큐멘터리는 <strong class="target-word">유익하고</strong> 흥미로웠다.
58357	<strong class="target-word">관객</strong>들은 가수에게 열렬히 박수를 보냈다.
58358	그 <strong class="target-word">작가</strong>의 단편소설은 모두 인기가 많다.
58359	건축물의 정교한 세부 사항을 <strong class="target-word">주목해</strong> 주세요.
58360	<strong class="target-word">골동품</strong>은 집 꾸미기에 인기가 많다.
58361	그 작가는 여러 편의 <strong class="target-word">원고</strong>를 작업하고 있다.
58362	그 단체의 활동은 지역사회에 <strong class="target-word">유익하다</strong>.
58363	기자는 <strong class="target-word">다가오는</strong> 선거의 후보자와 인터뷰했다.
58364	도서관은 다양한 시청각 자료를 <strong class="target-word">대여해 준다</strong>.
58365	잡지의 <strong class="target-word">현재</strong> 구독자는 무료 부록을 받게 된다.
58366	그 대회는 <strong class="target-word">지역</strong> 고등학교에서 열릴 것이다.
58367	그 신문 가판대는 <strong class="target-word">다양한</strong> 잡지와 신문을 판매한다.
58368	그 전문 커피숍은 스무 가지가 넘는 <strong class="target-word">종류</strong>의 커피를 판매한다.
58369	그 작가는 공교육의 <strong class="target-word">옹호자</strong>이다.
58370	그 의사는 의학 저널의 정기 <strong class="target-word">기고자</strong>이다.
58371	그 다큐멘터리 시리즈는 건강에 대한 통념을 <strong class="target-word">거스른다</strong>.
58372	그 연극은 어떠한 설명도 <strong class="target-word">거부했다</strong>.
58373	<strong class="target-word">매혹적인</strong> 미술품들이 많이 전시되어 있었다.
58374	우리는 Rita Garner 영화의 첫 <strong class="target-word">상영</strong>에 참석했다.
58375	이 작가의 작품이 또 한 번 <strong class="target-word">전시</strong>될 예정이다.
58376	고객 <strong class="target-word">설문조사</strong>는 제품 품질 개선에 도움이 된다.
58377	최신 시장 <strong class="target-word">분석</strong>에 따르면 중고차 구매가 증가했다.
58378	설문조사 <strong class="target-word">응답자</strong> 대부분이 그 제품을 높이 평가했다.
58379	파나트로닉은 디지털 녹음기 제조에서 사실상 <strong class="target-word">독점</strong>을 하고 있다.
58380	게임 소프트웨어 시장에서 <strong class="target-word">경쟁</strong>이 심화되었다.
58381	그 공장은 <strong class="target-word">꾸준히</strong> 최고 등급의 제품을 제공해 왔다.
58382	그 회사는 모바일 기기에 대한 증가한 <strong class="target-word">수요</strong>를 충족시키지 못했다.
58383	호크스비 씨는 그 조항을 삭제할 것을 <strong class="target-word">요구했다</strong>.
58384	선 매뉴팩처링은 제품 품질을 보장하기 위해 <strong class="target-word">최선을 다한다</strong>.
58385	브라헤 옵틱스는 마케팅 및 영업 부서를 <strong class="target-word">확장했다</strong>.
58386	요즘 휴대전화는 10년 전 것들에 비해 매우 <strong class="target-word">발전되어</strong> 있다.
58387	그 회사는 이미 제품 설계에서 <strong class="target-word">진전된</strong> 단계에 있다.
58388	주최 측은 악천후로 인해 경영 전략 회의를 <strong class="target-word">연기했다</strong>.
58389	몇몇 투자자들은 <strong class="target-word">추가</strong> 주식을 매입하기로 결정했다.
58390	벤슨 사는 귀하의 지속적인 거래에 <strong class="target-word">감사드립니다</strong>.
58391	그 상사는 글로리아의 뛰어난 조직력을 <strong class="target-word">높이 평가했다</strong>.
58392	갤러리는 걸작들을 <strong class="target-word">감상하는</strong> 사람들로 가득했다.
58393	판매원은 복사기 사용법에 대한 <strong class="target-word">시연</strong>을 제공하겠다고 했다.
58394	짧은 소프트웨어 <strong class="target-word">시연</strong>은 그 사업체가 얼마나 많은 돈을 절약할 수 있는지 보여주었다.
58395	구매부는 모든 사무 장비를 <strong class="target-word">구입한다</strong>.
58396	연구개발팀은 해외 시장의 식품 소비 동향을 <strong class="target-word">조사할</strong> 것이다.
58397	<strong class="target-word">효과적인</strong> 광고 캠페인은 사람들이 오랫동안 기억하는 캠페인이다.
58398	늘어난 세금 공제는 6월 1일부로 <strong class="target-word">발효된다</strong>.
58399	소비자들은 고급스러워 보이지만 값은 저렴한 제품을 <strong class="target-word">좋아한다</strong>.
58400	대형 차량 제조업체들은 판매에 있어 <strong class="target-word">특히</strong> 어려운 한 해를 맞고 있다.
58401	마케팅 부서들은 최신 트렌드를 <strong class="target-word">면밀히</strong> 모니터링한다.
58402	비서는 컨벤션에 참석하는 모든 사람을 위해 호텔 객실을 <strong class="target-word">예약할</strong> 것이다.
58403	연회 비용을 지불하기 위해 일부 자금이 <strong class="target-word">따로 마련되었다</strong>.
58404	두 회사는 새 봄 컬렉션의 홍보 캠페인 개발에 <strong class="target-word">협력했다</strong>.
58405	그 설문조사는 목표 시장을 파악하는 데 <strong class="target-word">매우</strong> 효과적이었다.
58406	바클리 사는 3년 <strong class="target-word">연속</strong>으로 높은 매출 성장을 달성했다.
58407	비용이 절감될 것이라는 것이 <strong class="target-word">예상</strong>이다.
58408	새 규정은 정부 웹사이트에 <strong class="target-word">공지된다</strong>.
58409	그 병원은 더 많은 환자를 유치하기 위해 새로 지은 병동을 <strong class="target-word">홍보했다</strong>.
58410	우리는 브랜드 인지도를 <strong class="target-word">높이기</strong> 위해 대량 우편 발송 방법을 사용했다.
58411	사장은 신제품의 품질에 대한 의문을 <strong class="target-word">제기했다</strong>.
58412	인터넷 서비스 제공업체들은 오늘날 <strong class="target-word">극도로</strong> 경쟁이 치열한 시장에서 살아남기 위해 고군분투한다.
58413	냉동식품 산업은 통조림 시장에 <strong class="target-word">영향을 미칠</strong> 수 있다.
58414	이번 분기 매출은 정확히 <strong class="target-word">목표</strong>대로다.
58415	그 광고는 25세에서 40세 연령대를 <strong class="target-word">겨냥한다</strong>.
58416	시장의 선거 <strong class="target-word">캠페인</strong>은 그의 뛰어난 재임 실적에 초점을 맞췄다.
58417	매출 부진의 <strong class="target-word">유력한</strong> 원인 중 하나는 홍보 부족이었다.
58418	경영진은 사업 확장에 자원을 <strong class="target-word">집중하기로</strong> 결정했다.
58419	사탕수수 산업은 <strong class="target-word">계절적</strong> 변동에 취약하다.
58420	가격 변동은 시장에 큰 <strong class="target-word">영향</strong>을 미쳤다.
58421	온라인 광고는 텔레비전과 <strong class="target-word">비교하면</strong> 더 저렴하다.
58422	수출과 수입 사이에 큰 <strong class="target-word">격차</strong>가 있으면 심각한 적자가 발생할 수 있다.
58423	생산성을 높이라는 경영진의 압박이 <strong class="target-word">점점 커지고</strong> 있다.
58424	줄어드는 수익은 회사의 현재 상태를 <strong class="target-word">반영한다</strong>.
58425	<strong class="target-word">회의</strong>는 일정 충돌로 인해 연기되었다.
58426	매출은 새 <strong class="target-word">광고</strong>에 힘입어 증가했다.
58427	고객들은 새 태블릿 컴퓨터에 <strong class="target-word">미미한</strong> 관심만 보였다.
58428	관리부서는 회사 부지의 <strong class="target-word">외곽</strong> 지역을 꾸몄다.
58429	전화상담원은 <strong class="target-word">고객</strong>의 요구를 최우선으로 삼아야 한다.
58430	주택 수요는 집값에 직접적으로 <strong class="target-word">영향을 미친다</strong>.
58431	제품 후기는 판매에 지대한 <strong class="target-word">영향</strong>을 미친다.
58432	브랜드 로고는 <strong class="target-word">즉시</strong> 알아볼 수 있어야 한다.
58433	보몬트 씨는 <strong class="target-word">창의적인</strong> 아이디어를 냈다.
58434	최고의 영업사원들은 <strong class="target-word">적극적으로</strong> 잠재 고객을 찾아 나선다.
58435	스포트 어패럴은 10대를 <strong class="target-word">겨냥한</strong> 운동복을 개발했다.
58436	부서장은 마케팅 전략의 <strong class="target-word">목표</strong>를 설명할 것이다.
58437	경영진의 확장 <strong class="target-word">전략</strong>은 성공적이었다.
58438	연구에 따르면 소비자들은 매력적으로 포장된 제품을 선호하는 것으로 <strong class="target-word">나타난다</strong>.
58439	그 자동차 제조사는 젊은 구매자들을 <strong class="target-word">끌어들이기</strong> 위해 노력하고 있다.
58440	초대받은 손님들은 모두 매장 개점 행사에서 즐거운 <strong class="target-word">경험</strong>을 했다.
58441	고객들은 한정된 기간 동안 새 서비스를 무료로 <strong class="target-word">체험</strong>할 수 있다.
58442	연구원들은 설문 데이터를 <strong class="target-word">분석</strong>해 달라는 요청을 받았다.
58443	일렉트로라이프는 새로운 진공청소기 제품군을 <strong class="target-word">출시했다</strong>.
58444	코번 법률사무소는 지적재산권 문제에 대해 고객들에게 <strong class="target-word">자문한다</strong>.
58445	월간 패션 잡지를 <strong class="target-word">구독하는</strong> 데는 연 40달러밖에 들지 않는다.
58446	경쟁의 <strong class="target-word">부재</strong>는 제품 판매에 도움이 될 것이다.
58447	직원들은 <strong class="target-word">결근</strong>에 관한 새 정책을 엄격히 준수해야 한다.
58448	직접 설문조사는 소비자 의견을 수집하는 한 가지 <strong class="target-word">수단</strong>이다.
58449	고객들은 다른 어떤 경쟁 브랜드보다 러스터 샴푸를 <strong class="target-word">선호한다</strong>.
58450	소비자 테스트의 한 가지 <strong class="target-word">장점</strong>은 마케팅 통찰력을 얻는다는 것이다.
58451	우리 회사의 연구 프로그램은 상당히 <strong class="target-word">진전</strong>되었다.
58452	이메일을 회계 담당자에게 <strong class="target-word">전달해</strong> 주세요.
58453	광고 메시지는 <strong class="target-word">동시대의</strong> 태도를 반영하기 위해 시간에 따라 변한다.
58454	그 패션 브랜드의 <strong class="target-word">현대적인</strong> 스타일은 젊은 소비자들에게 어필한다.
58455	제품을 어떻게 홍보할지 정하기 위한 <strong class="target-word">논의</strong>가 열렸다.
58456	<strong class="target-word">초기</strong> 조사 결과에 따르면 고객들은 서비스에 만족하고 있다.
58457	론은 자신의 사업 아이디어에 대한 투자자들의 질문에 <strong class="target-word">꾸준히</strong> 답변했다.
58458	시간이 지나면서 제품 판매가 <strong class="target-word">꾸준히</strong> 증가했다.
58459	생산량 증가가 <strong class="target-word">반드시</strong> 더 큰 수익으로 이어지는 것은 아니다.
58460	새 얼굴 크림은 흔한 피부 문제의 90퍼센트를 <strong class="target-word">해결할</strong> 것을 약속한다.
58461	두 모델 사이의 실제 차이를 <strong class="target-word">알아챈</strong> 사람은 소수에 불과했다.
58462	그 영화사는 더 많은 관객을 끌어들이기 위해 홍보 활동을 <strong class="target-word">강화했다</strong>.
58463	그 제품 시연은 소비자들에게 <strong class="target-word">호의적으로</strong> 받아들여졌다.
58464	수익은 계속 <strong class="target-word">순조롭게</strong> 성장하고 있다.
58465	임대 보증금은 장비 손상 수리 비용을 <strong class="target-word">충당한다</strong>.
58466	그 회사의 예산은 1년치 마케팅 비용을 <strong class="target-word">충당하기</strong>에 충분하다.
58467	그 차는 출시 행사에서 공개되기 전 천으로 <strong class="target-word">덮여</strong> 있었다.
58468	보험사 간 <strong class="target-word">더 적은</strong> 경쟁이 보험료 인상으로 이어졌다.
58469	등록된 고객의 <strong class="target-word">대다수</strong>가 정기적으로 회비를 납부한다.
58470	특정 마케팅 전략을 <strong class="target-word">채택하기</strong> 전에 많은 조사가 이루어져야 한다.
58471	그 자선재단에 대한 대중의 반응은 <strong class="target-word">대체로</strong> 긍정적이었다.
58472	서비스 품질을 개선하려면 회사는 고객의 의견을 <strong class="target-word">무시해서는</strong> 안 된다.
58473	새 브랜드에 대한 소비자 인지도를 넓히려는 <strong class="target-word">노력</strong>으로 TV 광고가 방영되었다.
58474	쿠폰과 같은 금전적 <strong class="target-word">유인책</strong>은 구매를 촉진할 수 있다.
58475	그 회사는 미개척 시장이 <strong class="target-word">필요</strong>하다.
58476	그 차량은 매일 통근하는 사람들의 <strong class="target-word">요구</strong>를 충족하도록 설계되었다.
58477	우리는 잠재적 오류가 있는지 각 거래를 면밀히 살펴볼 <strong class="target-word">필요가 있다</strong>.
58478	데인 씨는 혁신적인 디자인 뒤에 있는 <strong class="target-word">기획자</strong>이다.
